# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	74303	75148	+	WP_106388761.1	WP_106388761.1		LicD family protein			BQ7358_RS00405	846	281	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	75145	76335	+							BQ7358_RS00410	1191		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	75145	76335	+	WP_062172191.1	WP_062172191.1		hypothetical protein			BQ7358_RS00410	1191	396	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	76349	77350	+							BQ7358_RS00415	1002		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	76349	77350	+	WP_072520093.1	WP_072520093.1		acyltransferase family protein			BQ7358_RS00415	1002	333	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	77404	78504	+					glf		BQ7358_RS00420	1101		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	77404	78504	+	WP_062172195.1	WP_062172195.1		UDP-galactopyranose mutase	glf		BQ7358_RS00420	1101	366	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	78723	80132	+							BQ7358_RS00425	1410		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	78723	80132	+	WP_062172198.1	WP_062172198.1		oligosaccharide flippase family protein			BQ7358_RS00425	1410	469	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	80447	81469	-							BQ7358_RS00430	1023		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	80447	81469	-	WP_062172199.1	WP_062172199.1		ribitol-5-phosphate dehydrogenase			BQ7358_RS00430	1023	340	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	81471	82178	-							BQ7358_RS00435	708		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	81471	82178	-	WP_062172201.1	WP_062172201.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase			BQ7358_RS00435	708	235	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	82376	83059	+							BQ7358_RS00440	684		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	82376	83059	+	WP_062172203.1	WP_062172203.1		sugar transferase			BQ7358_RS00440	684	227	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	83546	84763	+							BQ7358_RS00445	1218		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	83546	84763	+	WP_062172205.1	WP_062172205.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein			BQ7358_RS00445	1218	405	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	84756	85592	+							BQ7358_RS00450	837		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	84756	85592	+	WP_062172207.1	WP_062172207.1		phosphorylcholine transferase LicD			BQ7358_RS00450	837	278	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	85582	86544	+							BQ7358_RS00455	963		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	85582	86544	+	WP_062172208.1	WP_062172208.1		glycosyltransferase			BQ7358_RS00455	963	320	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	86554	88704	+							BQ7358_RS00460	2151		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	86554	88704	+	WP_072520094.1	WP_072520094.1		LicD family protein			BQ7358_RS00460	2151	716	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	88704	89420	+							BQ7358_RS00465	717		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	88704	89420	+	WP_062172213.1	WP_062172213.1		LicD family protein			BQ7358_RS00465	717	238	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	89481	90401	+							BQ7358_RS00470	921		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	89481	90401	+	WP_231723788.1	WP_231723788.1		acyltransferase family protein			BQ7358_RS00470	921	306	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	90563	91921	+							BQ7358_RS00475	1359		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	90563	91921	+	WP_072520095.1	WP_072520095.1		ISL3 family transposase			BQ7358_RS00475	1359	452	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	92175	93587	-							BQ7358_RS00480	1413		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	92175	93587	-	WP_231723789.1	WP_231723789.1		MBL fold metallo-hydrolase			BQ7358_RS00480	1413	470	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	93599	95071	-							BQ7358_RS00485	1473		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	93599	95071	-	WP_072520096.1	WP_072520096.1		oligosaccharide flippase family protein			BQ7358_RS00485	1473	490	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	96399	97757	+							BQ7358_RS00495	1359		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	96399	97757	+	WP_083577623.1	WP_083577623.1		hypothetical protein			BQ7358_RS00495	1359	452	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	97995	98993	+							BQ7358_RS00500	999		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	97995	98993	+	WP_062172225.1	WP_062172225.1		acyltransferase family protein			BQ7358_RS00500	999	332	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	99019	99225	+							BQ7358_RS00505	207		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	99019	99225	+	WP_062172227.1	WP_062172227.1		hypothetical protein			BQ7358_RS00505	207	68	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	99588	100319	+							BQ7358_RS08840	732		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	99588	100319	+	WP_072520097.1	WP_072520097.1		hypothetical protein			BQ7358_RS08840	732	243	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	100633	101502	+							BQ7358_RS00515	870		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	100633	101502	+	WP_062172234.1	WP_062172234.1		phosphotransferase family protein			BQ7358_RS00515	870	289	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	101492	102367	+							BQ7358_RS00520	876		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	101492	102367	+	WP_062172238.1	WP_062172238.1		DMT family transporter			BQ7358_RS00520	876	291	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	102382	103071	+							BQ7358_RS00525	690		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	102382	103071	+	WP_062172240.1	WP_062172240.1		NTP transferase domain-containing protein			BQ7358_RS00525	690	229	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	103459	105144	+							BQ7358_RS00530	1686		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	103459	105144	+	WP_072520098.1	WP_072520098.1		glucosaminidase domain-containing protein			BQ7358_RS00530	1686	561	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	105204	106205	+							BQ7358_RS00535	1002		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	105204	106205	+	WP_062172247.1	WP_062172247.1		glycosyltransferase family 2 protein			BQ7358_RS00535	1002	333	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	106387	108144	+							BQ7358_RS00540	1758		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	106387	108144	+	WP_062172248.1	WP_062172248.1		ABC transporter ATP-binding protein/permease			BQ7358_RS00540	1758	585	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	108137	109864	+							BQ7358_RS00545	1728		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	108137	109864	+	WP_062172250.1	WP_062172250.1		ABC transporter ATP-binding protein/permease			BQ7358_RS00545	1728	575	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	109877	110488	+							BQ7358_RS00550	612		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	109877	110488	+	WP_062172252.1	WP_062172252.1		sugar O-acetyltransferase			BQ7358_RS00550	612	203	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	110574	111413	-							BQ7358_RS00555	840		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	110574	111413	-	WP_062172254.1	WP_062172254.1		DegV family protein			BQ7358_RS00555	840	279	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	111847	112692	-							BQ7358_RS00560	846		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	111847	112692	-	WP_062172256.1	WP_062172256.1		aldo/keto reductase			BQ7358_RS00560	846	281	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	113111	113842	-							BQ7358_RS00565	732		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	113111	113842	-	WP_072520099.1	WP_072520099.1		GTP pyrophosphokinase family protein			BQ7358_RS00565	732	243	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	114210	116393	+					nrdD		BQ7358_RS00570	2184		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	114210	116393	+	WP_062172258.1	WP_062172258.1		anaerobic ribonucleoside-triphosphate reductase	nrdD		BQ7358_RS00570	2184	727	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	117296	120520	+							BQ7358_RS08715	3225		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	117296	120520	+	WP_072520100.1	WP_072520100.1		hypothetical protein			BQ7358_RS08715	3225	1074	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	120826	121458	+							BQ7358_RS00580	633		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	120826	121458	+	WP_062172262.1	WP_062172262.1		hypothetical protein			BQ7358_RS00580	633	210	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	121544	122395	-							BQ7358_RS00585	852		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	121544	122395	-	WP_062172673.1	WP_062172673.1		VOC family protein			BQ7358_RS00585	852	283	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	122949	124049	+					ychF		BQ7358_RS00590	1101		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	122949	124049	+	WP_062172675.1	WP_062172675.1		redox-regulated ATPase YchF	ychF		BQ7358_RS00590	1101	366	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	124171	125460	+							BQ7358_RS00595	1290		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	124171	125460	+	WP_062172678.1	WP_062172678.1		hypothetical protein			BQ7358_RS00595	1290	429	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	125565	127844	-							BQ7358_RS00600	2280		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	125565	127844	-	WP_062172680.1	WP_062172680.1		penicillin-binding protein			BQ7358_RS00600	2280	759	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	128017	129270	+					tyrS		BQ7358_RS00605	1254		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	128017	129270	+	WP_062172682.1	WP_062172682.1		tyrosine--tRNA ligase	tyrS		BQ7358_RS00605	1254	417	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	129361	130038	+					rpiA		BQ7358_RS00610	678		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	129361	130038	+	WP_062174652.1	WP_062174652.1		ribose-5-phosphate isomerase RpiA	rpiA		BQ7358_RS00610	678	225	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	130057	131109	+							BQ7358_RS00615	1053		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	130057	131109	+	WP_072520101.1	WP_072520101.1		hypothetical protein			BQ7358_RS00615	1053	350	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	131125	131442	+							BQ7358_RS00620	318		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	131125	131442	+	WP_021752550.1	WP_021752550.1		metal-sulfur cluster assembly factor			BQ7358_RS00620	318	105	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	131614	132099	+							BQ7358_RS00625	486		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	131614	132099	+	WP_062172687.1	WP_062172687.1		methylated-DNA--[protein]-cysteine S-methyltransferase			BQ7358_RS00625	486	161	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	132341	134983	-					adhE		BQ7358_RS00630	2643		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	132341	134983	-	WP_072520102.1	WP_072520102.1		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE		BQ7358_RS00630	2643	880	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	135588	136730	+							BQ7358_RS00635	1143		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	135588	136730	+	WP_062172691.1	WP_062172691.1		aminoacetone oxidase family FAD-binding enzyme			BQ7358_RS00635	1143	380	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	137428	139008	+							BQ7358_RS00640	1581		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	137428	139008	+	WP_062172692.1	WP_062172692.1		type I restriction-modification system subunit M			BQ7358_RS00640	1581	526	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	139168	140193	+							BQ7358_RS00645	1026		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	139168	140193	+	WP_072520103.1	WP_072520103.1		virulence RhuM family protein			BQ7358_RS00645	1026	341	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	140186	141373	+							BQ7358_RS00650	1188		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	140186	141373	+	WP_062172694.1	WP_062172694.1		restriction endonuclease subunit S			BQ7358_RS00650	1188	395	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	141392	141604	+							BQ7358_RS08720	213		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	141392	141604	+	WP_197415953.1	WP_197415953.1		ADP-ribosylglycohydrolase family protein			BQ7358_RS08720	213	70	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	142043	142423	+							BQ7358_RS08845	381		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	142043	142423	+	WP_231723790.1	WP_231723790.1		hypothetical protein			BQ7358_RS08845	381	126	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	142420	143769	+							BQ7358_RS08850	1350		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	142420	143769	+	WP_231723813.1	WP_231723813.1		HsdR family type I site-specific deoxyribonuclease			BQ7358_RS08850	1350	449	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	143735	145063	+							BQ7358_RS08855	1329		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	143735	145063	+	WP_231723791.1	WP_231723791.1		hypothetical protein			BQ7358_RS08855	1329	442	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	145337	147979	-					adhE		BQ7358_RS00665	2643		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	145337	147979	-	WP_062172695.1	WP_062172695.1		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE		BQ7358_RS00665	2643	880	
gene	pseudogene	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	149006	150407	+							BQ7358_RS00670	1402		pseudo
CDS	without_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	149006	150407	+				ISL3 family transposase			BQ7358_RS00670	1402		pseudo
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	150660	151586	+							BQ7358_RS00675	927		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	150660	151586	+	WP_062172697.1	WP_062172697.1		alpha/beta fold hydrolase			BQ7358_RS00675	927	308	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	151861	152943	-							BQ7358_RS00680	1083		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	151861	152943	-	WP_021752304.1	WP_021752304.1		Xaa-Pro peptidase family protein			BQ7358_RS00680	1083	360	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	153299	154282	-							BQ7358_RS00685	984		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	153299	154282	-	WP_072520185.1	WP_072520185.1		DDE-type integrase/transposase/recombinase			BQ7358_RS00685	984	327	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	154476	155864	+							BQ7358_RS00690	1389		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	154476	155864	+	WP_062172698.1	WP_062172698.1		peptide MFS transporter			BQ7358_RS00690	1389	462	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	156319	157281	+					pip		BQ7358_RS00695	963		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	156319	157281	+	WP_062172700.1	WP_062172700.1		prolyl aminopeptidase	pip		BQ7358_RS00695	963	320	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	157597	158568	+					pip		BQ7358_RS00700	972		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	157597	158568	+	WP_062172702.1	WP_062172702.1		prolyl aminopeptidase	pip		BQ7358_RS00700	972	323	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	158615	160408	+							BQ7358_RS00705	1794		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	158615	160408	+	WP_062172704.1	WP_062172704.1		aminopeptidase P family N-terminal domain-containing protein			BQ7358_RS00705	1794	597	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	160546	161775	+							BQ7358_RS00710	1230		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	160546	161775	+	WP_062172706.1	WP_062172706.1		aminopeptidase			BQ7358_RS00710	1230	409	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	161913	162173	+							BQ7358_RS00715	261		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635544.1	161913	162173	+	WP_062172708.1	WP_062172708.1		RNA-binding S4 domain-containing protein			BQ7358_RS00715	261	86	
