# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	1612	2436	-							IR085_RS05770	825		old_locus_tag=IR085_05765
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	1612	2436	-	WP_179941486.1	WP_179941486.1		MetQ/NlpA family ABC transporter substrate-binding protein			IR085_RS05770	825	274	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	2446	3111	-							IR085_RS05775	666		old_locus_tag=IR085_05770
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	2446	3111	-	WP_179941487.1	WP_179941487.1		ABC transporter permease			IR085_RS05775	666	221	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	3104	3838	-							IR085_RS05780	735		old_locus_tag=IR085_05775
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	3104	3838	-	WP_179941488.1	WP_179941488.1		ATP-binding cassette domain-containing protein			IR085_RS05780	735	244	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	4079	5071	+							IR085_RS05785	993		old_locus_tag=IR085_05780
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	4079	5071	+	WP_179941489.1	WP_179941489.1		LacI family DNA-binding transcriptional regulator			IR085_RS05785	993	330	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	5081	5479	+							IR085_RS05790	399		old_locus_tag=IR085_05785
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	5081	5479	+	WP_179941490.1	WP_179941490.1		hypothetical protein			IR085_RS05790	399	132	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	5491	5967	+					rlmH		IR085_RS05795	477		old_locus_tag=IR085_05790
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	5491	5967	+	WP_179941491.1	WP_179941491.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		IR085_RS05795	477	158	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	5968	6516	+							IR085_RS05800	549		old_locus_tag=IR085_05795
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	5968	6516	+	WP_179941492.1	WP_179941492.1		5-formyltetrahydrofolate cyclo-ligase			IR085_RS05800	549	182	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	6712	7281	+							IR085_RS05805	570		old_locus_tag=IR085_05800
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	6712	7281	+	WP_179941493.1	WP_179941493.1		class I SAM-dependent methyltransferase			IR085_RS05805	570	189	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	7274	7969	+							IR085_RS05810	696		old_locus_tag=IR085_05805
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	7274	7969	+	WP_179941494.1	WP_179941494.1		YjjG family noncanonical pyrimidine nucleotidase			IR085_RS05810	696	231	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	7973	8248	-							IR085_RS05815	276		old_locus_tag=IR085_05810
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	7973	8248	-	WP_179941495.1	WP_179941495.1		UPF0223 family protein			IR085_RS05815	276	91	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	8248	8919	-							IR085_RS05820	672		old_locus_tag=IR085_05815
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	8248	8919	-	WP_179941496.1	WP_179941496.1		response regulator transcription factor			IR085_RS05820	672	223	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	9028	9399	-							IR085_RS05825	372		old_locus_tag=IR085_05820
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	9028	9399	-	WP_179941529.1	WP_179941529.1		VanZ family protein			IR085_RS05825	372	123	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	9588	10961	+							IR085_RS05830	1374		old_locus_tag=IR085_05825
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	9588	10961	+	WP_179941497.1	WP_179941497.1		sodium:solute symporter			IR085_RS05830	1374	457	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	10965	11873	+							IR085_RS05835	909		old_locus_tag=IR085_05830
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	10965	11873	+	WP_179941498.1	WP_179941498.1		metallophosphoesterase			IR085_RS05835	909	302	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	11958	12854	+							IR085_RS05840	897		old_locus_tag=IR085_05835
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	11958	12854	+	WP_218926373.1	WP_218926373.1		1,4-dihydroxy-2-naphthoate polyprenyltransferase			IR085_RS05840	897	298	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	12908	14356	-					aldA		IR085_RS05845	1449		old_locus_tag=IR085_05840
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	12908	14356	-	WP_179941499.1	WP_179941499.1		aldehyde dehydrogenase	aldA		IR085_RS05845	1449	482	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	14554	18165	+							IR085_RS05850	3612		old_locus_tag=IR085_05845
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	14554	18165	+	WP_179941500.1	WP_179941500.1		UvrD-helicase domain-containing protein			IR085_RS05850	3612	1203	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	18285	18932	+							IR085_RS05855	648		old_locus_tag=IR085_05850
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	18285	18932	+	WP_179941501.1	WP_179941501.1		VTT domain-containing protein			IR085_RS05855	648	215	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	19120	19431	+							IR085_RS05860	312		old_locus_tag=IR085_05855
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	19120	19431	+	WP_179941502.1	WP_179941502.1		DUF1904 family protein			IR085_RS05860	312	103	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	19595	19951	+							IR085_RS05865	357		old_locus_tag=IR085_05860
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	19595	19951	+	WP_179941503.1	WP_179941503.1		GntR family transcriptional regulator			IR085_RS05865	357	118	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	19964	20137	+							IR085_RS05870	174		old_locus_tag=IR085_05865
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	19964	20137	+	WP_179941504.1	WP_179941504.1		hypothetical protein			IR085_RS05870	174	57	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	20100	20969	+							IR085_RS05875	870		old_locus_tag=IR085_05870
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	20100	20969	+	WP_179941505.1	WP_179941505.1		ABC transporter ATP-binding protein			IR085_RS05875	870	289	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	20971	22461	+							IR085_RS05880	1491		old_locus_tag=IR085_05875
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	20971	22461	+	WP_179941506.1	WP_179941506.1		hypothetical protein			IR085_RS05880	1491	496	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	22636	23844	+							IR085_RS05885	1209		old_locus_tag=IR085_05880
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	22636	23844	+	WP_179941507.1	WP_179941507.1		ABC transporter ATP-binding protein			IR085_RS05885	1209	402	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	23844	24680	+							IR085_RS05890	837		old_locus_tag=IR085_05885
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	23844	24680	+	WP_179941508.1	WP_179941508.1		ABC transporter permease			IR085_RS05890	837	278	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	24700	25866	+							IR085_RS05895	1167		old_locus_tag=IR085_05890
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	24700	25866	+	WP_179941509.1	WP_179941509.1		AraC family transcriptional regulator			IR085_RS05895	1167	388	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	25944	26888	-							IR085_RS05900	945		old_locus_tag=IR085_05895
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	25944	26888	-	WP_179941510.1	WP_179941510.1		peptidylprolyl isomerase			IR085_RS05900	945	314	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	26962	28485	-					cls		IR085_RS05905	1524		old_locus_tag=IR085_05900
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	26962	28485	-	WP_179941511.1	WP_179941511.1		cardiolipin synthase	cls		IR085_RS05905	1524	507	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	28657	28812	+							IR085_RS05910	156		old_locus_tag=IR085_05905
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	28657	28812	+	WP_179941512.1	WP_179941512.1		hypothetical protein			IR085_RS05910	156	51	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	28905	30521	+					rlmD		IR085_RS05915	1617		old_locus_tag=IR085_05910
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	28905	30521	+	WP_179941513.1	WP_179941513.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		IR085_RS05915	1617	538	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	30588	30950	+							IR085_RS05920	363		old_locus_tag=IR085_05915
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	30588	30950	+	WP_179941514.1	WP_179941514.1		conjugal transfer protein			IR085_RS05920	363	120	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	31393	32505	+							IR085_RS05925	1113		old_locus_tag=IR085_05920
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	31393	32505	+	WP_179941515.1	WP_179941515.1		tetratricopeptide repeat protein			IR085_RS05925	1113	370	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	32517	32768	+							IR085_RS05930	252		old_locus_tag=IR085_05925
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	32517	32768	+	WP_179941516.1	WP_179941516.1		hypothetical protein			IR085_RS05930	252	83	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	32844	33683	+							IR085_RS05935	840		old_locus_tag=IR085_05930
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	32844	33683	+	WP_179941517.1	WP_179941517.1		leucine-rich repeat domain-containing protein			IR085_RS05935	840	279	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	33695	34345	+							IR085_RS05940	651		old_locus_tag=IR085_05935
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	33695	34345	+	WP_179941518.1	WP_179941518.1		hypothetical protein			IR085_RS05940	651	216	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	34355	34678	+							IR085_RS05945	324		old_locus_tag=IR085_05940
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	34355	34678	+	WP_179941519.1	WP_179941519.1		hypothetical protein			IR085_RS05945	324	107	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	34680	35027	+							IR085_RS05950	348		old_locus_tag=IR085_05945
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	34680	35027	+	WP_218926374.1	WP_218926374.1		hypothetical protein			IR085_RS05950	348	115	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	35039	36730	+							IR085_RS05955	1692		old_locus_tag=IR085_05950
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	35039	36730	+	WP_179941520.1	WP_179941520.1		SMI1/KNR4 family protein			IR085_RS05955	1692	563	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	36733	37836	+							IR085_RS05960	1104		old_locus_tag=IR085_05955
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	36733	37836	+	WP_179941521.1	WP_179941521.1		ankyrin repeat domain-containing protein			IR085_RS05960	1104	367	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	37861	38274	+							IR085_RS05965	414		old_locus_tag=IR085_05960
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	37861	38274	+	WP_179941522.1	WP_179941522.1		hypothetical protein			IR085_RS05965	414	137	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	38300	38839	+							IR085_RS05970	540		old_locus_tag=IR085_05965
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	38300	38839	+	WP_179941523.1	WP_179941523.1		hypothetical protein			IR085_RS05970	540	179	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	39027	39281	+							IR085_RS05975	255		old_locus_tag=IR085_05970
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	39027	39281	+	WP_179941524.1	WP_179941524.1		hypothetical protein			IR085_RS05975	255	84	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	39313	40464	+							IR085_RS09510	1152		
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	39313	40464	+	WP_228098643.1	WP_228098643.1		DUF2004 domain-containing protein			IR085_RS09510	1152	383	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	40486	40740	+							IR085_RS05985	255		old_locus_tag=IR085_05980
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	40486	40740	+	WP_179941525.1	WP_179941525.1		immunity 17 family protein			IR085_RS05985	255	84	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	40994	41509	+							IR085_RS05990	516		old_locus_tag=IR085_05985
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	40994	41509	+	WP_179941526.1	WP_179941526.1		SMI1/KNR4 family protein			IR085_RS05990	516	171	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	41617	42075	+							IR085_RS05995	459		old_locus_tag=IR085_05990
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	41617	42075	+	WP_179941527.1	WP_179941527.1		immunity 9 family protein			IR085_RS05995	459	152	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	42190	42531	+							IR085_RS06000	342		old_locus_tag=IR085_05995
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	42190	42531	+	WP_179941528.1	WP_179941528.1		plasmid mobilization relaxosome protein MobC			IR085_RS06000	342	113	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	42568	43143	-							IR085_RS09515	576		
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	42568	43143	-	WP_228098644.1	WP_228098644.1		DUF1016 domain-containing protein			IR085_RS09515	576	191	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	43144	43618	-							IR085_RS09520	475		partial;pseudo
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	43144	43618	-				DUF1016 N-terminal domain-containing protein			IR085_RS09520	475		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	44155	44808	+							IR085_RS06010	654		old_locus_tag=IR085_06005
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	44155	44808	+	WP_228098645.1	WP_228098645.1		zinc ribbon domain-containing protein			IR085_RS06010	654	217	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	45144	45368	+							IR085_RS06015	225		partial;pseudo;old_locus_tag=IR085_06010
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000011.1	45144	45368	+				hypothetical protein			IR085_RS06015	225		partial;pseudo
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000120.1	51	424	+							IR085_RS08655	374		partial;pseudo;old_locus_tag=IR085_08655
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000120.1	51	424	+				hypothetical protein			IR085_RS08655	374		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000123.1	1	423	+							IR085_RS08660	423		partial;old_locus_tag=IR085_08660
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000123.1	1	423	+	WP_179941990.1	WP_179941990.1		hypothetical protein			IR085_RS08660	423	140	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000124.1	1	422	-							IR085_RS08665	422		partial;old_locus_tag=IR085_08665
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000124.1	1	422	-	WP_179941991.1	WP_179941991.1		class I SAM-dependent methyltransferase family protein			IR085_RS08665	422	140	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000125.1	1	421	+							IR085_RS08670	421		partial;old_locus_tag=IR085_08670
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000125.1	1	421	+	WP_218926411.1	WP_218926411.1		hypothetical protein			IR085_RS08670	421	140	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000126.1	1	421	+							IR085_RS08675	421		partial;old_locus_tag=IR085_08675
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000126.1	1	421	+	WP_179941992.1	WP_179941992.1		enoyl-CoA hydratase-related protein			IR085_RS08675	421	140	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000127.1	72	236	+							IR085_RS08680	165		old_locus_tag=IR085_08680
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000127.1	72	236	+	WP_228098653.1	WP_228098653.1		C40 family peptidase			IR085_RS08680	165	54	
