# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959920.1	12851	13101	+	KXB64062.1			hypothetical protein			HMPREF3186_00090	251	83	partial
gene	tRNA	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	204	280	+							HMPREF3186_00091	77		
tRNA		GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	204	280	+				tRNA-Arg			HMPREF3186_00091	77		
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	345	599	-							HMPREF3186_00092	255		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	345	599	-	KXB63614.1			NifU-like protein			HMPREF3186_00092	255	84	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	1063	1425	+							HMPREF3186_00093	363		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	1063	1425	+	KXB63615.1			HesB-like protein			HMPREF3186_00093	363	120	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	1462	2652	+							HMPREF3186_00094	1191		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	1462	2652	+	KXB63616.1			pyridine nucleotide-disulfide oxidoreductase			HMPREF3186_00094	1191	396	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	2859	4433	+							HMPREF3186_00095	1575		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	2859	4433	+	KXB63617.1			aminotransferase, class V			HMPREF3186_00095	1575	524	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	4433	4651	+							HMPREF3186_00096	219		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	4433	4651	+	KXB63618.1			hypothetical protein			HMPREF3186_00096	219	72	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	4644	6314	+							HMPREF3186_00097	1671		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	4644	6314	+	KXB63619.1			ribonuclease J 1			HMPREF3186_00097	1671	556	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	6317	6985	+							HMPREF3186_00098	669		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	6317	6985	+	KXB63620.1			L-serine dehydratase, iron-sulfur-dependent, beta subunit			HMPREF3186_00098	669	222	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	6969	7868	+							HMPREF3186_00099	900		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	6969	7868	+	KXB63621.1			L-serine dehydratase, iron-sulfur-dependent, alpha subunit			HMPREF3186_00099	900	299	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	7861	9870	+							HMPREF3186_00100	2010		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	7861	9870	+	KXB63622.1			putative ATP-dependent DNA helicase RecG			HMPREF3186_00100	2010	669	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	9880	10515	+							HMPREF3186_00101	636		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	9880	10515	+	KXB63623.1			sortase family protein			HMPREF3186_00101	636	211	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	10520	11500	+							HMPREF3186_00102	981		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	10520	11500	+	KXB63624.1			fatty acid/phospholipid synthesis protein PlsX			HMPREF3186_00102	981	326	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	11500	11730	+							HMPREF3186_00103	231		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	11500	11730	+	KXB63625.1			putative acyl carrier protein			HMPREF3186_00103	231	76	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	11956	13266	+							HMPREF3186_00104	1311		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	11956	13266	+	KXB63626.1			SNARE-like domain protein			HMPREF3186_00104	1311	436	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	13360	14556	+							HMPREF3186_00105	1197		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	13360	14556	+	KXB63627.1			hypothetical protein			HMPREF3186_00105	1197	398	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	14568	15650	+							HMPREF3186_00106	1083		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	14568	15650	+	KXB63628.1			hypothetical protein			HMPREF3186_00106	1083	360	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	15749	16261	-							HMPREF3186_00107	513		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	15749	16261	-	KXB63629.1			hypothetical protein			HMPREF3186_00107	513	170	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	16266	16610	-							HMPREF3186_00108	345		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	16266	16610	-	KXB63630.1			putative HTH-type transcriptional activator HxlR			HMPREF3186_00108	345	114	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	16784	17374	+							HMPREF3186_00109	591		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	16784	17374	+	KXB63631.1			nitroreductase family protein			HMPREF3186_00109	591	196	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	17616	18068	+							HMPREF3186_00110	453		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	17616	18068	+	KXB63632.1			hydrolase, P-loop family			HMPREF3186_00110	453	150	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	18062	18730	+							HMPREF3186_00111	669		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	18062	18730	+	KXB63633.1			universal bacterial protein YeaZ			HMPREF3186_00111	669	222	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	18714	19166	+							HMPREF3186_00112	453		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	18714	19166	+	KXB63634.1			ribosomal-protein-alanine acetyltransferase			HMPREF3186_00112	453	150	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	19153	20193	+							HMPREF3186_00113	1041		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	19153	20193	+	KXB63635.1			putative glycoprotease GCP			HMPREF3186_00113	1041	346	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	20284	21099	+							HMPREF3186_00114	816		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	20284	21099	+	KXB63636.1			hypothetical protein			HMPREF3186_00114	816	271	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	21310	22431	+							HMPREF3186_00115	1122		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	21310	22431	+	KXB63637.1			aminotransferase, class V			HMPREF3186_00115	1122	373	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	22434	23546	+							HMPREF3186_00116	1113		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	22434	23546	+	KXB63638.1			tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase			HMPREF3186_00116	1113	370	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	23624	23992	-							HMPREF3186_00117	369		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	23624	23992	-	KXB63639.1			hypothetical protein			HMPREF3186_00117	369	122	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	24157	24786	+							HMPREF3186_00118	630		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	24157	24786	+	KXB63640.1			comEA protein			HMPREF3186_00118	630	209	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	24789	25250	+							HMPREF3186_00119	462		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	24789	25250	+	KXB63641.1			ComE operon protein 2			HMPREF3186_00119	462	153	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	25250	27175	+							HMPREF3186_00120	1926		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	25250	27175	+	KXB63642.1			putative DNA internalization competence protein ComEC/Rec2-like protein			HMPREF3186_00120	1926	641	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	27175	28155	+							HMPREF3186_00121	981		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	27175	28155	+	KXB63643.1			DNA polymerase III, delta subunit			HMPREF3186_00121	981	326	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	28251	28865	+							HMPREF3186_00122	615		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	28251	28865	+	KXB63644.1			hypothetical protein			HMPREF3186_00122	615	204	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	29049	30134	+							HMPREF3186_00123	1086		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	29049	30134	+	KXB63645.1			putative cystathionine beta-lyase			HMPREF3186_00123	1086	361	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	30147	31331	+							HMPREF3186_00124	1185		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959921.1	30147	31331	+	KXB63646.1			aminotransferase, class I/II			HMPREF3186_00124	1185	394	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	1	162	+							HMPREF3186_00125	162		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	1	162	+	KXB63574.1			hypothetical protein			HMPREF3186_00125	162	53	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	239	1288	-							HMPREF3186_00126	1050		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	239	1288	-	KXB63575.1			hypothetical protein			HMPREF3186_00126	1050	349	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	1460	3058	+							HMPREF3186_00127	1599		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	1460	3058	+	KXB63576.1			hypothetical protein			HMPREF3186_00127	1599	532	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	3058	4068	+							HMPREF3186_00128	1011		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	3058	4068	+	KXB63577.1			acyltransferase			HMPREF3186_00128	1011	336	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	4189	4869	+							HMPREF3186_00129	681		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	4189	4869	+	KXB63578.1			bacterial sugar transferase			HMPREF3186_00129	681	226	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	5018	6232	+							HMPREF3186_00130	1215		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	5018	6232	+	KXB63579.1			DegT/DnrJ/EryC1/StrS aminotransferase family protein			HMPREF3186_00130	1215	404	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	6411	7199	+							HMPREF3186_00131	789		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	6411	7199	+	KXB63580.1			hypothetical protein			HMPREF3186_00131	789	262	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	7234	8079	+							HMPREF3186_00132	846		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	7234	8079	+	KXB63581.1			LICD family protein			HMPREF3186_00132	846	281	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	8063	9025	+							HMPREF3186_00133	963		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	8063	9025	+	KXB63582.1			glycosyltransferase, group 2 family protein			HMPREF3186_00133	963	320	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	9033	11189	+							HMPREF3186_00134	2157		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	9033	11189	+	KXB63583.1			LICD family protein			HMPREF3186_00134	2157	718	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	11191	11904	+							HMPREF3186_00135	714		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	11191	11904	+	KXB63584.1			hypothetical protein			HMPREF3186_00135	714	237	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	11924	13399	-							HMPREF3186_00136	1476		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	11924	13399	-	KXB63585.1			metallo-beta-lactamase domain protein			HMPREF3186_00136	1476	491	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	13413	14894	-							HMPREF3186_00137	1482		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	13413	14894	-	KXB63586.1			polysaccharide biosynthesis protein			HMPREF3186_00137	1482	493	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	15060	15767	+							HMPREF3186_00138	708		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	15060	15767	+	KXB63587.1			putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase			HMPREF3186_00138	708	235	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	15769	15956	+							HMPREF3186_00139	188		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	15769	15956	+	KXB63588.1			hypothetical protein			HMPREF3186_00139	188	63	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	16057	16712	+							HMPREF3186_00140	656		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	16057	16712	+	KXB63479.1			hypothetical protein			HMPREF3186_00140	656	217	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	16700	18043	+							HMPREF3186_00141	1344		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	16700	18043	+	KXB63480.1			hypothetical protein			HMPREF3186_00141	1344	447	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	18501	19331	+							HMPREF3186_00142	831		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	18501	19331	+	KXB63481.1			hypothetical protein			HMPREF3186_00142	831	276	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	19372	19536	+							HMPREF3186_00143	165		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	19372	19536	+	KXB63482.1			hypothetical protein			HMPREF3186_00143	165	54	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	19714	20583	+							HMPREF3186_00144	870		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	19714	20583	+	KXB63483.1			Choline/ethanolamine kinase			HMPREF3186_00144	870	289	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	20573	21451	+							HMPREF3186_00145	879		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	20573	21451	+	KXB63484.1			putative membrane protein			HMPREF3186_00145	879	292	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	21462	22157	+							HMPREF3186_00146	696		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	21462	22157	+	KXB63485.1			LicC protein			HMPREF3186_00146	696	231	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	22317	23852	+							HMPREF3186_00147	1536		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	22317	23852	+	KXB63486.1			endo-beta-N-acetylglucosaminidase family protein			HMPREF3186_00147	1536	511	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	23912	24913	+							HMPREF3186_00148	1002		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	23912	24913	+	KXB63487.1			glycosyltransferase, group 2 family protein			HMPREF3186_00148	1002	333	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	25053	25450	+							HMPREF3186_00149	398		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	25053	25450	+	KXB63488.1			hypothetical protein			HMPREF3186_00149	398	133	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	25551	26543	+							HMPREF3186_00150	993		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	25551	26543	+	KXB63363.1			cell wall-binding repeat protein			HMPREF3186_00150	993	330	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	26765	27451	+							HMPREF3186_00151	687		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	26765	27451	+	KXB63364.1			hypothetical protein			HMPREF3186_00151	687	228	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	27462	27584	+							HMPREF3186_00152	123		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	27462	27584	+	KXB63365.1			hypothetical protein			HMPREF3186_00152	123	40	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	27591	28613	-							HMPREF3186_00153	1023		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	27591	28613	-	KXB63366.1			UDP-glucose 4-epimerase			HMPREF3186_00153	1023	340	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	28829	29079	+							HMPREF3186_00154	251		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	28829	29079	+	KXB63367.1			cell wall-binding repeat protein			HMPREF3186_00154	251	83	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	29180	29767	+							HMPREF3186_00155	588		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	29180	29767	+	KXB63359.1			cell wall-binding repeat protein			HMPREF3186_00155	588	195	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	29868	30533	+							HMPREF3186_00156	666		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959922.1	29868	30533	+	KXB63355.1			N-acetylmuramoyl-L-alanine amidase			HMPREF3186_00156	666	221	partial
