# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	83492	84613	-							HMPREF1871_00090	1122		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	83492	84613	-	KXB59023.1			hypothetical protein			HMPREF1871_00090	1122	373	
gene	RNase_P_RNA	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	84704	85075	-							HMPREF1871_00091	372		
ncRNA	RNase_P_RNA	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	84704	85075	-				Bacterial RNase P class B			HMPREF1871_00091	372		
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	85101	85295	-							HMPREF1871_00092	195		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	85101	85295	-	KXB59024.1			DNA-directed RNA polymerase, omega subunit			HMPREF1871_00092	195	64	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	85308	85931	-							HMPREF1871_00093	624		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	85308	85931	-	KXB59025.1			guanylate kinase			HMPREF1871_00093	624	207	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	86072	87724	+							HMPREF1871_00094	1653		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	86072	87724	+	KXB59026.1			fibronectin-binding protein A			HMPREF1871_00094	1653	550	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	88010	88876	-							HMPREF1871_00095	867		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	88010	88876	-	KXB59027.1			ABC 3 transport family protein			HMPREF1871_00095	867	288	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	88870	89784	-							HMPREF1871_00096	915		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	88870	89784	-	KXB59028.1			ABC 3 transport family protein			HMPREF1871_00096	915	304	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	89785	90558	-							HMPREF1871_00097	774		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	89785	90558	-	KXB59029.1			putative manganese transport system ATP-binding protein MntA			HMPREF1871_00097	774	257	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	90751	91290	-							HMPREF1871_00098	540		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	90751	91290	-	KXB59030.1			hypothetical protein			HMPREF1871_00098	540	179	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	91309	93618	-							HMPREF1871_00099	2310		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	91309	93618	-	KXB59031.1			penicillin-binding protein 1A/1B family protein			HMPREF1871_00099	2310	769	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	93809	95191	+							HMPREF1871_00100	1383		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	93809	95191	+	KXB59032.1			UDP-N-acetylmuramate dehydrogenase			HMPREF1871_00100	1383	460	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	95317	96537	-							HMPREF1871_00101	1221		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	95317	96537	-	KXB59033.1			glycosyltransferase, group 1 family protein			HMPREF1871_00101	1221	406	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	96705	97421	-							HMPREF1871_00102	717		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	96705	97421	-	KXB59034.1			hypothetical protein			HMPREF1871_00102	717	238	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	97435	98955	-							HMPREF1871_00103	1521		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959854.1	97435	98955	-	KXB59035.1			chloride transporter, ClC family			HMPREF1871_00103	1521	506	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959855.1	42	1319	-							HMPREF1871_00104	1278		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959855.1	42	1319	-	KXB58919.1			transporter, CPA2 family			HMPREF1871_00104	1278	425	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959855.1	1436	2059	-							HMPREF1871_00105	624		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959855.1	1436	2059	-	KXB58920.1			ribonuclease HI			HMPREF1871_00105	624	207	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959855.1	2059	3183	-							HMPREF1871_00106	1125		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959855.1	2059	3183	-	KXB58921.1			hypothetical protein			HMPREF1871_00106	1125	374	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	1	719	+							HMPREF1871_00107	719		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	1	719	+	KXB58864.1			glycosyl hydrolase family 25			HMPREF1871_00107	719	238	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	974	1423	+							HMPREF1871_00108	450		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	974	1423	+	KXB58865.1			transcriptional regulator, Rrf2 family			HMPREF1871_00108	450	149	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	1425	4742	+							HMPREF1871_00109	3318		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	1425	4742	+	KXB58866.1			YhgE/Pip domain protein			HMPREF1871_00109	3318	1105	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	4822	6204	-							HMPREF1871_00110	1383		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	4822	6204	-	KXB58867.1			putative glycerol-3-phosphate transporter			HMPREF1871_00110	1383	460	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	6215	6352	+							HMPREF1871_00111	138		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	6215	6352	+	KXB58868.1			hypothetical protein			HMPREF1871_00111	138	45	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	6353	7723	-							HMPREF1871_00112	1371		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	6353	7723	-	KXB58869.1			serine--tRNA ligase			HMPREF1871_00112	1371	456	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	7928	8482	-							HMPREF1871_00113	555		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	7928	8482	-	KXB58870.1			peptide deformylase			HMPREF1871_00113	555	184	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	8850	9860	+							HMPREF1871_00114	1011		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	8850	9860	+	KXB58871.1			transcription repressor HrcA			HMPREF1871_00114	1011	336	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	9873	10496	+							HMPREF1871_00115	624		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	9873	10496	+	KXB58872.1			co-chaperone GrpE			HMPREF1871_00115	624	207	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	10497	12320	+							HMPREF1871_00116	1824		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	10497	12320	+	KXB58873.1			chaperone protein DnaK			HMPREF1871_00116	1824	607	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	12392	13549	+							HMPREF1871_00117	1158		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	12392	13549	+	KXB58874.1			chaperone protein DnaJ			HMPREF1871_00117	1158	385	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	13832	14854	+							HMPREF1871_00118	1023		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	13832	14854	+	KXB58875.1			Beta-eliminating lyase			HMPREF1871_00118	1023	340	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	14979	15404	-							HMPREF1871_00119	426		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	14979	15404	-	KXB58876.1			putative protein hit			HMPREF1871_00119	426	141	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	15429	16268	-							HMPREF1871_00120	840		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	15429	16268	-	KXB58877.1			inosine guanosine and xanthosine phosphorylase family protein			HMPREF1871_00120	840	279	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	16462	17565	+							HMPREF1871_00121	1104		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	16462	17565	+	KXB58878.1			basic membrane protein			HMPREF1871_00121	1104	367	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	17834	19345	+							HMPREF1871_00122	1512		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	17834	19345	+	KXB58879.1			ABC transporter, ATP-binding protein			HMPREF1871_00122	1512	503	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	19356	20420	+							HMPREF1871_00123	1065		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	19356	20420	+	KXB58880.1			branched-chain amino acid ABC transporter, permease protein			HMPREF1871_00123	1065	354	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	20421	21341	+							HMPREF1871_00124	921		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	20421	21341	+	KXB58881.1			branched-chain amino acid ABC transporter, permease protein			HMPREF1871_00124	921	306	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	21411	21908	-							HMPREF1871_00125	498		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	21411	21908	-	KXB58882.1			hypothetical protein			HMPREF1871_00125	498	165	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	22104	23420	+							HMPREF1871_00126	1317		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	22104	23420	+	KXB58883.1			serine protease do-like protein			HMPREF1871_00126	1317	438	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	23552	24433	+							HMPREF1871_00127	882		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	23552	24433	+	KXB58884.1			UTP--glucose-1-phosphate uridylyltransferase			HMPREF1871_00127	882	293	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	24443	24904	+							HMPREF1871_00128	462		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	24443	24904	+	KXB58885.1			S-ribosylhomocysteinase LuxS			HMPREF1871_00128	462	153	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	24918	26258	+							HMPREF1871_00129	1341		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	24918	26258	+	KXB58886.1			glucose-6-phosphate isomerase			HMPREF1871_00129	1341	446	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	26415	27314	+							HMPREF1871_00130	900		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	26415	27314	+	KXB58887.1			putative nucleoid occlusion protein			HMPREF1871_00130	900	299	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	27311	28069	+							HMPREF1871_00131	759		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	27311	28069	+	KXB58888.1			sporulation initiation inhibitor protein Soj			HMPREF1871_00131	759	252	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	28062	28910	+							HMPREF1871_00132	849		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	28062	28910	+	KXB58889.1			putative stage 0 sporulation protein J			HMPREF1871_00132	849	282	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	28914	29747	+							HMPREF1871_00133	834		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	28914	29747	+	KXB58890.1			transporter, small conductance mechanosensitive ion channel MscS family protein			HMPREF1871_00133	834	277	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	29953	30603	+							HMPREF1871_00134	651		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	29953	30603	+	KXB58891.1			O-methyltransferase			HMPREF1871_00134	651	216	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	30614	31540	+							HMPREF1871_00135	927		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	30614	31540	+	KXB58892.1			peptidase, U32 family			HMPREF1871_00135	927	308	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	31610	32884	+							HMPREF1871_00136	1275		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	31610	32884	+	KXB58893.1			peptidase, U32 family			HMPREF1871_00136	1275	424	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	32881	33501	+							HMPREF1871_00137	621		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	32881	33501	+	KXB58894.1			uridine kinase			HMPREF1871_00137	621	206	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	33547	34035	+							HMPREF1871_00138	489		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	33547	34035	+	KXB58895.1			transcription elongation factor GreA			HMPREF1871_00138	489	162	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	34037	34720	+							HMPREF1871_00139	684		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	34037	34720	+	KXB58896.1			MTA/SAH nucleosidase			HMPREF1871_00139	684	227	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	34704	34880	-							HMPREF1871_00140	177		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	34704	34880	-	KXB58897.1			hypothetical protein			HMPREF1871_00140	177	58	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	34896	36527	+							HMPREF1871_00141	1632		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	34896	36527	+	KXB58898.1			arginine--tRNA ligase			HMPREF1871_00141	1632	543	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	36540	37007	+							HMPREF1871_00142	468		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	36540	37007	+	KXB58899.1			putative DNA-directed RNA polymerase subunit delta			HMPREF1871_00142	468	155	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	37376	39070	+							HMPREF1871_00143	1695		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	37376	39070	+	KXB58900.1			proline--tRNA ligase			HMPREF1871_00143	1695	564	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	39211	43533	+							HMPREF1871_00144	4323		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	39211	43533	+	KXB58901.1			DNA polymerase III, alpha subunit			HMPREF1871_00144	4323	1440	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	43611	44429	-							HMPREF1871_00145	819		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	43611	44429	-	KXB58902.1			putative D-methionine-binding lipoprotein MetQ			HMPREF1871_00145	819	272	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	44448	45110	-							HMPREF1871_00146	663		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	44448	45110	-	KXB58903.1			putative D-methionine transport system permease protein MetI			HMPREF1871_00146	663	220	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	45103	45837	-							HMPREF1871_00147	735		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	45103	45837	-	KXB58904.1			ABC transporter, ATP-binding protein			HMPREF1871_00147	735	244	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	46068	46544	+							HMPREF1871_00148	477		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	46068	46544	+	KXB58905.1			rRNA large subunit m3Psi methyltransferase RlmH			HMPREF1871_00148	477	158	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	46784	47164	+							HMPREF1871_00149	381		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	46784	47164	+	KXB58906.1			hypothetical protein			HMPREF1871_00149	381	126	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	47221	48549	+							HMPREF1871_00150	1329		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	47221	48549	+	KXB58907.1			5-formyltetrahydrofolate cyclo-ligase			HMPREF1871_00150	1329	442	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	48960	49628	+							HMPREF1871_00151	669		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	48960	49628	+	KXB58908.1			response regulator receiver domain protein			HMPREF1871_00151	669	222	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	49786	50226	+							HMPREF1871_00152	441		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	49786	50226	+	KXB58909.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase domain protein			HMPREF1871_00152	441	146	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	50214	50654	+							HMPREF1871_00153	441		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	50214	50654	+	KXB58910.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase domain protein			HMPREF1871_00153	441	146	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	50685	51320	-							HMPREF1871_00154	636		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	50685	51320	-	KXB58911.1			YigZ family protein			HMPREF1871_00154	636	211	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	51586	52419	+							HMPREF1871_00155	834		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959856.1	51586	52419	+	KXB58912.1			EDD domain protein, DegV family			HMPREF1871_00155	834	277	
